language_id,form_id,lexeme,cell,source_form,orth_form,phon_form,analysed_orth_form,source,page,paradigm_tag,tense_tag,morphanalysis_tag,overabundance_tag,phonanalysis_tag,variants_tag,order_tag
hyow,hyow344,bop,2.du.3.pl.fut.neg,ní-hníʔ-bóp-hnɔ́ʔ-hníʔ-tî,níhníʔΣhnɔ́ʔhníʔtî,n i ⁵ n̥ i ⁵ ʔ Σ n̥ ɔ ⁵ ʔ n̥ i ⁵ ʔ t i ⁵¹,ní+hníʔ+Σ+hnɔ́ʔ+hníʔ+tî,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow345,bop,2.pl.3.sg.fut.neg,ní-ní-bóp-hnɔ́ʔ-tsû,níníΣhnɔ́ʔtsû,n i ⁵ n i ⁵ Σ n̥ ɔ ⁵ ʔ ts u ⁵¹,ní+ní+Σ+hnɔ́ʔ+tsû,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow346,bop,2.pl.3.du.fut.neg,ní-ní-bóp-hnɔ́ʔ-tsû,níníΣhnɔ́ʔtsû,n i ⁵ n i ⁵ Σ n̥ ɔ ⁵ ʔ ts u ⁵¹,ní+ní+Σ+hnɔ́ʔ+tsû,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow347,bop,2.pl.3.pl.fut.neg,ní-ní-bóp-hnɔ́ʔ-tsû,níníΣhnɔ́ʔtsû,n i ⁵ n i ⁵ Σ n̥ ɔ ⁵ ʔ ts u ⁵¹,ní+ní+Σ+hnɔ́ʔ+tsû,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow348,kap,3.sg.fut.neg,káp-hnɔ́ʔ,Σhnɔ́ʔ,Σ n̥ ɔ ⁵ ʔ,Σ+hnɔ́ʔ,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow349,kap,3.du.fut.neg,káp-hnɔ́ʔ-hɘ́ʔy,Σhnɔ́ʔhɘ́ʔy,Σ n̥ ɔ ⁵ ʔ h ɘ ⁵ ʔ j,Σ+hnɔ́ʔ+hɘ́ʔy,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow350,kap,3.pl.fut.neg,káp-hnɔ́ʔ-ú,Σhnɔ́ʔú,Σ n̥ ɔ ⁵ ʔ u ⁵,Σ+hnɔ́ʔ+ú,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow351,bae,3.sg.1.sg.fut.neg,æ̀-bæ̂-hnɔ́ʔ,æ̀Σhnɔ́ʔ,æ ¹ Σ n̥ ɔ ⁵ ʔ,æ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow352,bae,3.sg.1.sg.fut.neg,khrɔ̂ng-ǽ-bæ̂-hnɔ́ʔ,kʰrɔ̂ŋǽΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ æ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ǽ+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow353,bin,3.sg.1.sg.fut.neg,ì-bîn-hnɔ́ʔ,ìΣhnɔ́ʔ,i ¹ Σ n̥ ɔ ⁵ ʔ,ì+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow354,bin,3.sg.1.sg.fut.neg,khrɔ̂ng-í-bîn-hnɔ́ʔ,kʰrɔ̂ŋíΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ i ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+í+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow355,bop,3.sg.1.sg.fut.neg,khrɔ̂ng-ó-bóp-hnɔ́ʔ,kʰrɔ̂ŋóΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ o ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ó+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow356,bop,3.sg.1.sg.fut.neg,ò-bóp-hnɔ́ʔ,òΣhnɔ́ʔ,o ¹ Σ n̥ ɔ ⁵ ʔ,ò+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow357,hak,3.sg.1.sg.fut.neg,à-hák-hnɔ́ʔ,àΣhnɔ́ʔ,a ¹ Σ n̥ ɔ ⁵ ʔ,à+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow358,hak,3.sg.1.sg.fut.neg,khrɔ̂ng-á-hák-hnɔ́ʔ,kʰrɔ̂ŋáΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ a ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+á+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
hyow,hyow359,hnek,3.sg.1.sg.fut.neg,è-hnék-hnɔ́ʔ,èΣhnɔ́ʔ,e ¹ Σ n̥ ɔ ⁵ ʔ,è+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow360,hnek,3.sg.1.sg.fut.neg,khrɔ̂ng-é-hnék-hnɔ́ʔ,kʰrɔ̂ŋéΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ e ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+é+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow361,kɘt,3.sg.1.sg.fut.neg,ɘ̀-kɘ́t-hnɔ́ʔ,ɘ̀Σhnɔ́ʔ,ɘ ¹ Σ n̥ ɔ ⁵ ʔ,ɘ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow362,kɘt,3.sg.1.sg.fut.neg,khrɔ̂ng-ɘ́-kɘ́t-hnɔ́ʔ,kʰrɔ̂ŋɘ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ɘ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ɘ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow363,lum,3.sg.1.sg.fut.neg,khrɔ̂ng-ʉ́-lʉ̂m-hnɔ́ʔ,kʰrɔ̂ŋʉ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ʉ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ʉ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow364,lum,3.sg.1.sg.fut.neg,ʉ̀-lʉ̂m-hnɔ́ʔ,ʉ̀Σhnɔ́ʔ,ʉ ¹ Σ n̥ ɔ ⁵ ʔ,ʉ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow365,lɔ,3.sg.1.sg.fut.neg,khrɔ̂ng-ɔ́-lɔ̀-hnɔ́ʔ,kʰrɔ̂ŋɔ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ɔ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ɔ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow366,lɔ,3.sg.1.sg.fut.neg,ɔ̀-lɔ̀-hnɔ́ʔ,ɔ̀Σhnɔ́ʔ,ɔ ¹ Σ n̥ ɔ ⁵ ʔ,ɔ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow367,shun,3.sg.1.sg.fut.neg,khrɔ̂ng-ú-shún-hnɔ́ʔ,kʰrɔ̂ŋúΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ u ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ú+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow368,shun,3.sg.1.sg.fut.neg,ù-shún-hnɔ́ʔ,ùΣhnɔ́ʔ,u ¹ Σ n̥ ɔ ⁵ ʔ,ù+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow369,bae,3.sg.1.du.excl.fut.neg,æ̀-bæ̂-hnɔ́ʔ,æ̀Σhnɔ́ʔ,æ ¹ Σ n̥ ɔ ⁵ ʔ,æ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow370,bae,3.sg.1.du.excl.fut.neg,khrɔ̂ng-ǽ-bæ̂-hnɔ́ʔ,kʰrɔ̂ŋǽΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ æ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ǽ+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow371,bin,3.sg.1.du.excl.fut.neg,ì-bîn-hnɔ́ʔ,ìΣhnɔ́ʔ,i ¹ Σ n̥ ɔ ⁵ ʔ,ì+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow372,bin,3.sg.1.du.excl.fut.neg,khrɔ̂ng-í-bîn-hnɔ́ʔ,kʰrɔ̂ŋíΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ i ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+í+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow373,bop,3.sg.1.du.incl.fut.neg,bóp-hnɔ́ʔ,Σhnɔ́ʔ,Σ n̥ ɔ ⁵ ʔ,Σ+hnɔ́ʔ,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow374,bop,3.sg.1.du.incl.fut.neg,khrɔ̂ng-bóp-hnɔ́ʔ,kʰrɔ̂ŋΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
hyow,hyow375,bop,3.sg.1.du.excl.fut.neg,khrɔ̂ng-ó-bóp-hnɔ́ʔ,kʰrɔ̂ŋóΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ o ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ó+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow376,bop,3.sg.1.du.excl.fut.neg,ò-bóp-hnɔ́ʔ,òΣhnɔ́ʔ,o ¹ Σ n̥ ɔ ⁵ ʔ,ò+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow377,hak,3.sg.1.du.excl.fut.neg,à-hák-hnɔ́ʔ,àΣhnɔ́ʔ,a ¹ Σ n̥ ɔ ⁵ ʔ,à+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow378,hak,3.sg.1.du.excl.fut.neg,khrɔ̂ng-á-hák-hnɔ́ʔ,kʰrɔ̂ŋáΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ a ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+á+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
hyow,hyow379,hnek,3.sg.1.du.excl.fut.neg,è-hnék-hnɔ́ʔ,èΣhnɔ́ʔ,e ¹ Σ n̥ ɔ ⁵ ʔ,è+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow380,hnek,3.sg.1.du.excl.fut.neg,khrɔ̂ng-é-hnék-hnɔ́ʔ,kʰrɔ̂ŋéΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ e ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+é+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow381,kɘt,3.sg.1.du.excl.fut.neg,ɘ̀-kɘ́t-hnɔ́ʔ,ɘ̀Σhnɔ́ʔ,ɘ ¹ Σ n̥ ɔ ⁵ ʔ,ɘ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow382,kɘt,3.sg.1.du.excl.fut.neg,khrɔ̂ng-ɘ́-kɘ́t-hnɔ́ʔ,kʰrɔ̂ŋɘ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ɘ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ɘ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow383,lum,3.sg.1.du.excl.fut.neg,khrɔ̂ng-ʉ́-lʉ̂m-hnɔ́ʔ,kʰrɔ̂ŋʉ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ʉ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ʉ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow384,lum,3.sg.1.du.excl.fut.neg,ʉ̀-lʉ̂m-hnɔ́ʔ,ʉ̀Σhnɔ́ʔ,ʉ ¹ Σ n̥ ɔ ⁵ ʔ,ʉ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow385,lɔ,3.sg.1.du.excl.fut.neg,khrɔ̂ng-ɔ́-lɔ̀-hnɔ́ʔ,kʰrɔ̂ŋɔ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ɔ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ɔ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow386,lɔ,3.sg.1.du.excl.fut.neg,ɔ̀-lɔ̀-hnɔ́ʔ,ɔ̀Σhnɔ́ʔ,ɔ ¹ Σ n̥ ɔ ⁵ ʔ,ɔ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow387,shun,3.sg.1.du.excl.fut.neg,khrɔ̂ng-ú-shún-hnɔ́ʔ,kʰrɔ̂ŋúΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ u ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ú+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow388,shun,3.sg.1.du.excl.fut.neg,ù-shún-hnɔ́ʔ,ùΣhnɔ́ʔ,u ¹ Σ n̥ ɔ ⁵ ʔ,ù+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow389,bae,3.sg.1.pl.excl.fut.neg,æ̀-bæ̂-hnɔ́ʔ,æ̀Σhnɔ́ʔ,æ ¹ Σ n̥ ɔ ⁵ ʔ,æ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow390,bae,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-ǽ-bæ̂-hnɔ́ʔ,kʰrɔ̂ŋǽΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ æ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ǽ+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow391,bin,3.sg.1.pl.excl.fut.neg,ì-bîn-hnɔ́ʔ,ìΣhnɔ́ʔ,i ¹ Σ n̥ ɔ ⁵ ʔ,ì+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow392,bin,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-í-bîn-hnɔ́ʔ,kʰrɔ̂ŋíΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ i ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+í+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow393,bop,3.sg.1.pl.incl.fut.neg,bóp-hnɔ́ʔ,Σhnɔ́ʔ,Σ n̥ ɔ ⁵ ʔ,Σ+hnɔ́ʔ,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow394,bop,3.sg.1.pl.incl.fut.neg,khrɔ̂ng-bóp-hnɔ́ʔ,kʰrɔ̂ŋΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
hyow,hyow395,bop,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-ó-bóp-hnɔ́ʔ,kʰrɔ̂ŋóΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ o ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ó+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow396,bop,3.sg.1.pl.excl.fut.neg,ò-bóp-hnɔ́ʔ,òΣhnɔ́ʔ,o ¹ Σ n̥ ɔ ⁵ ʔ,ò+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow397,hak,3.sg.1.pl.excl.fut.neg,à-hák-hnɔ́ʔ,àΣhnɔ́ʔ,a ¹ Σ n̥ ɔ ⁵ ʔ,à+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow398,hak,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-á-hák-hnɔ́ʔ,kʰrɔ̂ŋáΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ a ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+á+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
hyow,hyow399,hnek,3.sg.1.pl.excl.fut.neg,è-hnék-hnɔ́ʔ,èΣhnɔ́ʔ,e ¹ Σ n̥ ɔ ⁵ ʔ,è+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow400,hnek,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-é-hnék-hnɔ́ʔ,kʰrɔ̂ŋéΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ e ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+é+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow401,kɘt,3.sg.1.pl.excl.fut.neg,ɘ̀-kɘ́t-hnɔ́ʔ,ɘ̀Σhnɔ́ʔ,ɘ ¹ Σ n̥ ɔ ⁵ ʔ,ɘ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow402,kɘt,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-ɘ́-kɘ́t-hnɔ́ʔ,kʰrɔ̂ŋɘ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ɘ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ɘ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow403,lum,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-ʉ́-lʉ̂m-hnɔ́ʔ,kʰrɔ̂ŋʉ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ʉ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ʉ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow404,lum,3.sg.1.pl.excl.fut.neg,ʉ̀-lʉ̂m-hnɔ́ʔ,ʉ̀Σhnɔ́ʔ,ʉ ¹ Σ n̥ ɔ ⁵ ʔ,ʉ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow405,lɔ,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-ɔ́-lɔ̀-hnɔ́ʔ,kʰrɔ̂ŋɔ́Σhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ ɔ ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ɔ́+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow406,lɔ,3.sg.1.pl.excl.fut.neg,ɔ̀-lɔ̀-hnɔ́ʔ,ɔ̀Σhnɔ́ʔ,ɔ ¹ Σ n̥ ɔ ⁵ ʔ,ɔ̀+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow407,shun,3.sg.1.pl.excl.fut.neg,khrɔ̂ng-ú-shún-hnɔ́ʔ,kʰrɔ̂ŋúΣhnɔ́ʔ,kʰ r ɔ ⁵¹ ŋ u ⁵ Σ n̥ ɔ ⁵ ʔ,kʰrɔ̂ŋ+ú+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,copy_v,NA,NA
hyow,hyow408,shun,3.sg.1.pl.excl.fut.neg,ù-shún-hnɔ́ʔ,ùΣhnɔ́ʔ,u ¹ Σ n̥ ɔ ⁵ ʔ,ù+Σ+hnɔ́ʔ,Zakaria2018Hyow,324,NA,NA,NA,NA,copy_v,NA,NA
hyow,hyow409,bop,3.du.1.sg.fut.neg,ì-ní-bóp-hnɔ́ʔ-hɘ́ʔy,ìníΣhnɔ́ʔhɘ́ʔy,i ¹ n i ⁵ Σ n̥ ɔ ⁵ ʔ h ɘ ⁵ ʔ j,ì+ní+Σ+hnɔ́ʔ+hɘ́ʔy,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow410,bop,3.du.1.du.incl.fut.neg,bóp-hnɔ́ʔ-hɘ́ʔy,Σhnɔ́ʔhɘ́ʔy,Σ n̥ ɔ ⁵ ʔ h ɘ ⁵ ʔ j,Σ+hnɔ́ʔ+hɘ́ʔy,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow411,bop,3.du.1.du.incl.fut.neg,khrɔ̂ng-bóp-hnɔ́ʔ-hɘ́ʔy,kʰrɔ̂ŋΣhnɔ́ʔhɘ́ʔy,kʰ r ɔ ⁵¹ ŋ Σ n̥ ɔ ⁵ ʔ h ɘ ⁵ ʔ j,kʰrɔ̂ŋ+Σ+hnɔ́ʔ+hɘ́ʔy,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
hyow,hyow412,bop,3.du.1.du.excl.fut.neg,ì-ní-bóp-hnɔ́ʔ-hɘ́ʔy,ìníΣhnɔ́ʔhɘ́ʔy,i ¹ n i ⁵ Σ n̥ ɔ ⁵ ʔ h ɘ ⁵ ʔ j,ì+ní+Σ+hnɔ́ʔ+hɘ́ʔy,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow413,bop,3.du.1.pl.incl.fut.neg,bóp-hnɔ́ʔ-hɘ́ʔy,Σhnɔ́ʔhɘ́ʔy,Σ n̥ ɔ ⁵ ʔ h ɘ ⁵ ʔ j,Σ+hnɔ́ʔ+hɘ́ʔy,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow414,bop,3.du.1.pl.incl.fut.neg,khrɔ̂ng-bóp-hnɔ́ʔ-hɘ́ʔy,kʰrɔ̂ŋΣhnɔ́ʔhɘ́ʔy,kʰ r ɔ ⁵¹ ŋ Σ n̥ ɔ ⁵ ʔ h ɘ ⁵ ʔ j,kʰrɔ̂ŋ+Σ+hnɔ́ʔ+hɘ́ʔy,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
hyow,hyow415,bop,3.du.1.pl.excl.fut.neg,ì-ní-bóp-hnɔ́ʔ-hɘ́ʔy,ìníΣhnɔ́ʔhɘ́ʔy,i ¹ n i ⁵ Σ n̥ ɔ ⁵ ʔ h ɘ ⁵ ʔ j,ì+ní+Σ+hnɔ́ʔ+hɘ́ʔy,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow416,bop,3.pl.1.sg.fut.neg,ì-ní-bóp-hnɔ́ʔ-ú,ìníΣhnɔ́ʔú,i ¹ n i ⁵ Σ n̥ ɔ ⁵ ʔ u ⁵,ì+ní+Σ+hnɔ́ʔ+ú,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow417,bop,3.pl.1.du.incl.fut.neg,bóp-hnɔ́ʔ-ú,Σhnɔ́ʔú,Σ n̥ ɔ ⁵ ʔ u ⁵,Σ+hnɔ́ʔ+ú,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow418,bop,3.pl.1.du.incl.fut.neg,khrɔ̂ng-bóp-hnɔ́ʔ-ú,kʰrɔ̂ŋΣhnɔ́ʔú,kʰ r ɔ ⁵¹ ŋ Σ n̥ ɔ ⁵ ʔ u ⁵,kʰrɔ̂ŋ+Σ+hnɔ́ʔ+ú,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
hyow,hyow419,bop,3.pl.1.du.excl.fut.neg,ì-ní-bóp-hnɔ́ʔ-ú,ìníΣhnɔ́ʔú,i ¹ n i ⁵ Σ n̥ ɔ ⁵ ʔ u ⁵,ì+ní+Σ+hnɔ́ʔ+ú,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow420,bop,3.pl.1.pl.incl.fut.neg,bóp-hnɔ́ʔ-ú,Σhnɔ́ʔú,Σ n̥ ɔ ⁵ ʔ u ⁵,Σ+hnɔ́ʔ+ú,Zakaria2018Hyow,324,default,NA,NA,NA,NA,NA,NA
hyow,hyow421,bop,3.pl.1.pl.incl.fut.neg,khrɔ̂ng-bóp-hnɔ́ʔ-ú,kʰrɔ̂ŋΣhnɔ́ʔú,kʰ r ɔ ⁵¹ ŋ Σ n̥ ɔ ⁵ ʔ u ⁵,kʰrɔ̂ŋ+Σ+hnɔ́ʔ+ú,Zakaria2018Hyow,324,pragm_marked,NA,NA,NA,NA,NA,NA
